date,id,cases,deaths
2020-04-08,29135,4,0
2020-04-09,29135,3,0
2020-04-10,29135,3,0
2020-04-11,29135,3,0
2020-04-12,29135,3,0
2020-04-13,29135,3,0
2020-04-14,29135,4,0
2020-04-15,29135,6,0
2020-04-16,29135,12,0
2020-04-17,29135,15,0
2020-04-18,29135,19,0
2020-04-19,29135,26,0
2020-04-20,29135,21,0
2020-04-21,29135,25,0
2020-03-25,29139,1,0
2020-03-26,29139,2,0
2020-03-27,29139,3,0
2020-03-28,29139,3,0
2020-03-29,29139,3,0
2020-03-30,29139,2,0
2020-03-31,29139,2,0
2020-04-01,29139,2,0
2020-04-02,29139,2,0
2020-04-03,29139,3,0
2020-04-04,29139,4,0
2020-04-05,29139,4,0
2020-04-06,29139,5,0
2020-04-07,29139,5,0
2020-04-08,29139,5,0
2020-04-09,29139,6,0
2020-04-10,29139,6,0
2020-04-11,29139,6,0
2020-04-12,29139,6,0
2020-04-13,29139,6,0
2020-04-14,29139,6,0
2020-04-15,29139,6,0
2020-04-16,29139,6,0
2020-04-17,29139,7,0
2020-04-18,29139,7,0
2020-04-19,29139,7,0
2020-04-20,29139,7,0
2020-04-21,29139,7,0
2020-03-30,29141,1,0
2020-03-31,29141,1,0
2020-04-01,29141,1,0
2020-04-02,29141,1,0
2020-04-03,29141,1,0
2020-04-04,29141,1,0
2020-04-05,29141,1,0
2020-04-06,29141,1,0
2020-04-07,29141,1,0
2020-04-08,29141,1,0
2020-04-09,29141,1,0
2020-04-10,29141,1,0
2020-04-11,29141,1,0
2020-04-12,29141,1,0
2020-04-13,29141,1,0
2020-04-14,29141,1,0
2020-04-15,29141,1,0
2020-04-16,29141,2,0
2020-04-17,29141,2,0
2020-04-18,29141,2,0
2020-04-19,29141,2,0
2020-04-20,29141,2,0
2020-04-21,29141,2,0
2020-04-02,29143,1,0
2020-04-03,29143,1,0
2020-04-04,29143,1,0
2020-04-05,29143,1,0
2020-04-06,29143,2,0
2020-04-07,29143,5,0
2020-04-08,29143,5,0
2020-04-09,29143,6,0
2020-04-10,29143,6,0
2020-04-11,29143,6,0
2020-04-12,29143,8,0
2020-04-13,29143,8,0
2020-04-14,29143,8,0
2020-04-15,29143,8,0
2020-04-16,29143,8,0
2020-04-17,29143,8,0
2020-04-18,29143,8,0
2020-04-19,29143,9,0
2020-04-20,29143,9,0
2020-04-21,29143,9,0
2020-03-25,29145,1,0
2020-03-26,29145,3,0
2020-03-27,29145,3,0
2020-03-28,29145,4,0
2020-03-29,29145,4,0
2020-03-30,29145,4,0
2020-03-31,29145,5,0
2020-04-01,29145,5,0
2020-04-02,29145,6,0
2020-04-03,29145,6,0
2020-04-04,29145,6,0
2020-04-05,29145,6,0
2020-04-06,29145,6,0
2020-04-07,29145,6,0
2020-04-08,29145,6,0
2020-04-09,29145,7,0
2020-04-10,29145,7,0
2020-04-11,29145,8,0
2020-04-12,29145,8,0
2020-04-13,29145,8,0
2020-04-14,29145,9,0
2020-04-15,29145,9,0
2020-04-16,29145,9,0
2020-04-17,29145,9,0
2020-04-18,29145,9,0
2020-04-19,29145,9,0
2020-04-20,29145,9,0
2020-04-21,29145,10,0
2020-04-04,29147,1,0
2020-04-05,29147,1,0
2020-04-06,29147,2,0
2020-04-07,29147,2,0
2020-04-08,29147,2,0
2020-04-09,29147,2,0
2020-04-10,29147,2,0
2020-04-11,29147,2,0
2020-04-12,29147,2,0
2020-04-13,29147,2,0
2020-04-14,29147,3,0
2020-04-15,29147,3,0
2020-04-16,29147,3,0
2020-04-17,29147,3,0
2020-04-18,29147,3,0
2020-04-19,29147,3,0
2020-04-20,29147,3,0
2020-04-21,29147,3,0
2020-04-07,29149,1,0
2020-04-08,29149,1,0
2020-04-09,29149,1,0
2020-04-10,29149,1,0
2020-04-11,29149,1,0
2020-04-12,29149,1,0
2020-04-13,29149,1,0
2020-04-14,29149,1,0
2020-04-15,29149,1,0
2020-04-16,29149,1,0
2020-04-17,29149,1,0
2020-04-18,29149,1,0
2020-04-19,29149,1,0
2020-04-20,29149,1,0
2020-04-21,29149,1,0
2020-03-30,29151,1,0
2020-03-31,29151,1,0
2020-04-01,29151,2,0
2020-04-02,29151,2,0
2020-04-03,29151,2,0
2020-04-04,29151,2,0
2020-04-05,29151,3,0
2020-04-06,29151,3,0
2020-04-07,29151,4,0
2020-04-08,29151,4,0
2020-04-09,29151,4,0
2020-04-10,29151,4,0
2020-04-11,29151,4,0
2020-04-12,29151,4,0
2020-04-13,29151,4,0
2020-04-14,29151,4,0
2020-04-15,29151,4,0
2020-04-16,29151,4,0
2020-04-17,29151,4,0
2020-04-18,29151,4,0
2020-04-19,29151,4,0
2020-04-20,29151,4,0
2020-04-21,29151,5,0
2020-03-24,29155,1,0
2020-03-25,29155,1,0
2020-03-26,29155,1,0
2020-03-27,29155,1,0
2020-03-28,29155,1,0
2020-03-29,29155,1,0
2020-03-30,29155,2,0
2020-03-31,29155,2,0
2020-04-01,29155,2,0
2020-04-02,29155,3,0
2020-04-03,29155,3,0
2020-04-04,29155,3,0
2020-04-05,29155,3,0
2020-04-06,29155,3,0
2020-04-07,29155,3,0
2020-04-08,29155,4,0
2020-04-09,29155,4,0
2020-04-10,29155,4,0
2020-04-11,29155,4,0
2020-04-12,29155,4,0
2020-04-13,29155,8,0
2020-04-14,29155,8,0
2020-04-15,29155,11,0
2020-04-16,29155,11,0
2020-04-17,29155,11,0
2020-04-18,29155,12,0
2020-04-19,29155,13,0
2020-04-20,29155,13,0
2020-04-21,29155,13,0
2020-03-23,29157,1,0
2020-03-24,29157,2,0
2020-03-25,29157,2,0
2020-03-26,29157,4,0
2020-03-27,29157,6,0
2020-03-28,29157,7,0
2020-03-29,29157,7,0
2020-03-30,29157,12,0
2020-03-31,29157,14,0
2020-04-01,29157,18,0
2020-04-02,29157,19,0
2020-04-03,29157,21,0
2020-04-04,29157,22,0
2020-04-05,29157,25,0
2020-04-06,29157,28,0
2020-04-07,29157,28,0
2020-04-08,29157,30,0
2020-04-09,29157,31,0
2020-04-10,29157,31,0
2020-04-11,29157,34,0
2020-04-12,29157,35,0
2020-04-13,29157,36,0
2020-04-14,29157,38,0
2020-04-15,29157,38,0
2020-04-16,29157,38,0
2020-04-17,29157,39,0
2020-04-18,29157,39,0
2020-04-19,29157,39,0
2020-04-20,29157,38,0
2020-04-21,29157,38,0
2020-03-27,29159,1,0
2020-03-28,29159,1,0
2020-03-29,29159,1,0
2020-03-30,29159,1,0
2020-03-31,29159,1,0
2020-04-01,29159,1,0
2020-04-02,29159,1,0
2020-04-03,29159,2,0
2020-04-04,29159,2,0
2020-04-05,29159,2,0
2020-04-06,29159,2,0
2020-04-07,29159,3,0
2020-04-08,29159,3,0
2020-04-09,29159,3,0
2020-04-10,29159,4,0
2020-04-11,29159,3,0
2020-04-12,29159,3,0
2020-04-13,29159,3,0
2020-04-14,29159,3,0
2020-04-15,29159,4,0
2020-04-16,29159,8,0
2020-04-17,29159,10,0
2020-04-18,29159,13,0
2020-04-19,29159,13,0
2020-04-20,29159,13,0
2020-04-21,29159,14,0
2020-04-06,29161,1,0
2020-04-07,29161,1,0
2020-04-08,29161,1,0
2020-04-09,29161,1,0
2020-04-10,29161,1,0
2020-04-11,29161,1,0
2020-04-12,29161,1,0
2020-04-13,29161,1,0
2020-04-14,29161,1,0
2020-04-15,29161,1,0
2020-04-16,29161,1,0
2020-04-17,29161,1,0
2020-04-18,29161,1,0
2020-04-19,29161,1,0
2020-04-20,29161,1,0
2020-04-21,29161,1,0
2020-03-30,29163,1,0
2020-03-31,29163,1,0
2020-04-01,29163,1,0
2020-04-02,29163,1,0
2020-04-03,29163,2,0
2020-04-04,29163,2,0
2020-04-05,29163,2,0
2020-04-06,29163,2,0
2020-04-07,29163,2,0
2020-04-08,29163,4,0
2020-04-09,29163,5,0
2020-04-10,29163,5,0
2020-04-11,29163,6,0
2020-04-12,29163,6,0
2020-04-13,29163,6,0
2020-04-14,29163,6,0
2020-04-15,29163,6,0
2020-04-16,29163,6,0
2020-04-17,29163,6,0
2020-04-18,29163,6,0
2020-04-19,29163,6,0
2020-04-20,29163,6,0
2020-04-21,29163,6,0
2020-03-25,29165,2,0
2020-03-26,29165,5,0
2020-03-27,29165,5,0
2020-03-28,29165,6,0
2020-03-29,29165,6,0
2020-03-30,29165,7,0
2020-03-31,29165,9,0
2020-04-01,29165,12,0
2020-04-02,29165,13,0
2020-04-03,29165,13,0
2020-04-04,29165,14,0
2020-04-05,29165,15,0
2020-04-06,29165,17,0
2020-04-07,29165,17,0
2020-04-08,29165,19,0
2020-04-09,29165,21,0
2020-04-10,29165,23,0
2020-04-11,29165,25,0
2020-04-12,29165,25,0
2020-04-13,29165,25,0
2020-04-14,29165,26,0
2020-04-15,29165,26,0
2020-04-16,29165,27,0
2020-04-17,29165,27,0
2020-04-18,29165,27,0
2020-04-19,29165,27,0
2020-04-20,29165,27,0
2020-04-21,29165,27,0
2020-04-07,29167,1,0
2020-04-08,29167,1,0
2020-04-09,29167,1,0
2020-04-10,29167,1,0
2020-04-11,29167,1,0
2020-04-12,29167,1,0
2020-04-13,29167,1,0
2020-04-14,29167,1,0
2020-04-15,29167,1,0
2020-04-16,29167,1,0
2020-04-17,29167,1,0
2020-04-18,29167,1,0
2020-04-19,29167,1,0
2020-04-20,29167,1,0
2020-04-21,29167,1,0
2020-03-20,29169,1,0
2020-03-21,29169,1,0
2020-03-22,29169,1,0
2020-03-23,29169,1,0
2020-03-24,29169,4,0
2020-03-25,29169,4,0
2020-03-26,29169,4,0
2020-03-27,29169,4,0
2020-03-28,29169,5,0
2020-03-29,29169,5,0
2020-03-30,29169,6,0
2020-03-31,29169,7,0
2020-04-01,29169,8,1
2020-04-02,29169,8,1
2020-04-03,29169,10,1
2020-04-04,29169,10,1
2020-04-05,29169,10,1
2020-04-06,29169,11,1
2020-04-07,29169,12,1
2020-04-08,29169,12,1
2020-04-09,29169,11,1
2020-04-10,29169,10,1
2020-04-11,29169,10,1
2020-04-12,29169,10,1
2020-04-13,29169,10,1
2020-04-14,29169,12,1
2020-04-15,29169,18,1
2020-04-16,29169,18,1
2020-04-17,29169,23,1
2020-04-18,29169,26,1
2020-04-19,29169,31,1
2020-04-20,29169,31,1
2020-04-21,29169,30,1
2020-03-25,29173,1,0
2020-03-26,29173,1,0
2020-03-27,29173,1,0
2020-03-28,29173,1,0
2020-03-29,29173,1,0
2020-03-30,29173,1,0
2020-03-31,29173,1,0
2020-04-01,29173,1,0
2020-04-02,29173,1,0
2020-04-03,29173,1,0
2020-04-04,29173,1,0
2020-04-05,29173,1,0
2020-04-06,29173,1,0
2020-04-07,29173,1,0
2020-04-08,29173,1,0
2020-04-09,29173,1,0
2020-04-10,29173,1,0
2020-04-11,29173,1,0
2020-04-12,29173,1,0
2020-04-13,29173,1,0
2020-04-14,29173,1,0
2020-04-15,29173,1,0
2020-04-16,29173,1,0
2020-04-17,29173,1,0
2020-04-18,29173,1,0
2020-04-19,29173,1,0
2020-04-20,29173,1,0
2020-04-21,29173,1,0
2020-03-25,29175,1,0
2020-03-26,29175,1,0
2020-03-27,29175,1,0
2020-03-28,29175,1,0
2020-03-29,29175,1,0
2020-03-30,29175,1,0
2020-03-31,29175,2,0
2020-04-01,29175,2,0
2020-04-02,29175,2,0
2020-04-03,29175,4,0
2020-04-04,29175,7,0
2020-04-05,29175,7,0
2020-04-06,29175,7,0
2020-04-07,29175,7,0
2020-04-08,29175,7,0
2020-04-09,29175,7,0
2020-04-10,29175,8,0
2020-04-11,29175,8,0
2020-04-12,29175,8,0
2020-04-13,29175,8,0
2020-04-14,29175,8,0
2020-04-15,29175,8,0
2020-04-16,29175,8,0
2020-04-17,29175,8,0
2020-04-18,29175,8,0
2020-04-19,29175,8,0
2020-04-20,29175,8,0
2020-04-21,29175,8,0
2020-03-27,29177,1,0
2020-03-28,29177,1,0
2020-03-29,29177,1,0
2020-03-30,29177,1,0
2020-03-31,29177,1,0
2020-04-01,29177,1,0
2020-04-02,29177,1,0
2020-04-03,29177,2,0
2020-04-04,29177,3,0
2020-04-05,29177,4,0
2020-04-06,29177,4,0
2020-04-07,29177,7,0
2020-04-08,29177,7,0
2020-04-09,29177,7,0
2020-04-10,29177,7,0
2020-04-11,29177,7,0
2020-04-12,29177,7,0
2020-04-13,29177,7,0
2020-04-14,29177,7,0
2020-04-15,29177,7,0
2020-04-16,29177,7,0
2020-04-17,29177,7,0
2020-04-18,29177,7,0
2020-04-19,29177,7,0
2020-04-20,29177,7,0
2020-04-21,29177,7,0
2020-03-30,29179,2,0
2020-03-31,29179,2,0
2020-04-01,29179,2,0
2020-04-02,29179,2,0
2020-04-03,29179,2,0
2020-04-04,29179,2,0
2020-04-05,29179,2,0
2020-04-06,29179,2,0
2020-04-07,29179,2,0
2020-04-08,29179,2,0
2020-04-09,29179,2,0
2020-04-10,29179,2,0
2020-04-11,29179,2,0
2020-04-12,29179,2,0
2020-04-13,29179,2,0
2020-04-14,29179,2,0
2020-04-15,29179,2,0
2020-04-16,29179,2,0
2020-04-17,29179,2,0
2020-04-18,29179,2,0
2020-04-19,29179,2,0
2020-04-20,29179,2,0
2020-04-21,29179,2,0
2020-03-28,29181,1,0
2020-03-29,29181,2,0
2020-03-30,29181,2,0
2020-03-31,29181,2,0
2020-04-01,29181,2,0
2020-04-02,29181,2,0
2020-04-03,29181,2,0
2020-04-04,29181,2,0
2020-04-05,29181,2,0
2020-04-06,29181,2,0
2020-04-07,29181,2,0
2020-04-08,29181,2,0
2020-04-09,29181,2,0
2020-04-10,29181,3,0
2020-04-11,29181,3,0
2020-04-12,29181,3,0
2020-04-13,29181,3,0
2020-04-14,29181,3,0
2020-04-15,29181,3,0
2020-04-16,29181,3,0
2020-04-17,29181,3,0
2020-04-18,29181,4,0
2020-04-19,29181,3,0
2020-04-20,29181,3,0
2020-04-21,29181,3,0
2020-03-18,29183,1,0
2020-03-19,29183,1,0
2020-03-20,29183,3,0
2020-03-21,29183,3,0
2020-03-22,29183,3,0
2020-03-23,29183,4,0
2020-03-24,29183,4,0
2020-03-25,29183,18,1
2020-03-26,29183,22,1
2020-03-27,29183,32,1
2020-03-28,29183,37,2
2020-03-29,29183,43,2
2020-03-30,29183,56,2
2020-03-31,29183,95,3
2020-04-01,29183,95,3
2020-04-02,29183,105,5
2020-04-03,29183,132,5
2020-04-04,29183,143,7
2020-04-05,29183,157,7
2020-04-06,29183,188,7
2020-04-07,29183,221,9
2020-04-08,29183,254,10
2020-04-09,29183,274,11
2020-04-10,29183,298,11
2020-04-11,29183,320,11
2020-04-12,29183,328,11
2020-04-13,29183,346,14
2020-04-14,29183,368,16
2020-04-15,29183,392,17
2020-04-16,29183,405,17
2020-04-17,29183,417,17
2020-04-18,29183,426,18
2020-04-19,29183,435,19
2020-04-20,29183,447,23
2020-04-21,29183,458,24
2020-04-09,29185,2,0
2020-04-10,29185,2,0
2020-04-11,29185,2,0
2020-04-12,29185,2,0
2020-04-13,29185,2,0
2020-04-14,29185,2,0
2020-04-15,29185,2,0
2020-04-16,29185,2,0
2020-04-17,29185,2,0
2020-04-18,29185,2,0
2020-04-19,29185,2,0
2020-04-20,29185,2,0
2020-04-21,29185,2,0
2020-03-31,29186,2,0
2020-04-01,29186,2,0
2020-04-02,29186,3,0
2020-04-03,29186,6,0
2020-04-04,29186,6,0
2020-04-05,29186,6,0
2020-04-06,29186,6,1
2020-04-07,29186,6,1
2020-04-08,29186,6,1
2020-04-09,29186,6,1
2020-04-10,29186,6,1
2020-04-11,29186,6,1
2020-04-12,29186,7,1
2020-04-13,29186,7,1
2020-04-14,29186,7,1
2020-04-15,29186,7,1
2020-04-16,29186,7,1
2020-04-17,29186,7,1
2020-04-18,29186,7,1
2020-04-19,29186,7,1
2020-04-20,29186,7,1
2020-04-21,29186,7,1
2020-03-23,29187,1,0
2020-03-24,29187,1,0
2020-03-25,29187,2,0
2020-03-26,29187,2,0
2020-03-27,29187,4,0
2020-03-28,29187,4,0
2020-03-29,29187,4,0
2020-03-30,29187,3,0
2020-03-31,29187,5,0
2020-04-01,29187,5,0
2020-04-02,29187,9,0
2020-04-03,29187,12,0
2020-04-04,29187,14,0
2020-04-05,29187,15,0
2020-04-06,29187,17,0
2020-04-07,29187,19,0
2020-04-08,29187,20,1
2020-04-09,29187,20,1
2020-04-10,29187,20,1
2020-04-11,29187,21,1
2020-04-12,29187,23,1
2020-04-13,29187,23,1
2020-04-14,29187,22,1
2020-04-15,29187,22,1
2020-04-16,29187,23,1
2020-04-17,29187,24,1
2020-04-18,29187,23,1
2020-04-19,29187,23,1
2020-04-20,29187,23,1
2020-04-21,29187,24,1
2020-03-07,29189,1,0
2020-03-08,29189,1,0
2020-03-09,29189,1,0
2020-03-10,29189,1,0
2020-03-11,29189,1,0
2020-03-12,29189,1,0
2020-03-13,29189,2,0
2020-03-14,29189,2,0
2020-03-15,29189,2,0
2020-03-16,29189,4,0
2020-03-17,29189,5,0
2020-03-18,29189,6,0
2020-03-19,29189,10,0
2020-03-20,29189,13,1
2020-03-21,29189,22,1
2020-03-22,29189,55,1
2020-03-23,29189,68,1
2020-03-24,29189,68,1
2020-03-25,29189,129,1
2020-03-26,29189,173,1
2020-03-27,29189,247,2
2020-03-28,29189,313,2
2020-03-29,29189,336,2
2020-03-30,29189,366,2
2020-03-31,29189,492,3
2020-04-01,29189,492,3
2020-04-02,29189,712,6
2020-04-03,29189,794,7
2020-04-04,29189,864,11
2020-04-05,29189,883,13
2020-04-06,29189,1033,14
2020-04-07,29189,1203,24
2020-04-08,29189,1302,26
2020-04-09,29189,1393,28
2020-04-10,29189,1498,33
2020-04-11,29189,1568,42
2020-04-12,29189,1633,42
2020-04-13,29189,1724,50
2020-04-14,29189,1851,53
2020-04-15,29189,1938,63
2020-04-16,29189,2026,66
2020-04-17,29189,2088,72
2020-04-18,29189,2163,80
2020-04-19,29189,2214,81
2020-04-20,29189,2289,82
2020-04-21,29189,2333,91
2020-04-03,29195,2,0
2020-04-04,29195,2,0
2020-04-05,29195,3,0
2020-04-06,29195,3,0
2020-04-07,29195,5,0
2020-04-08,29195,7,0
2020-04-09,29195,11,0
2020-04-10,29195,18,0
2020-04-11,29195,22,0
2020-04-12,29195,22,0
2020-04-13,29195,23,0
2020-04-14,29195,35,0
2020-04-15,29195,44,0
2020-04-16,29195,49,0
2020-04-17,29195,51,0
2020-04-18,29195,51,0
2020-04-19,29195,54,0
2020-04-20,29195,54,0
2020-04-21,29195,54,0
2020-04-07,29199,1,0
2020-04-08,29199,1,0
2020-04-09,29199,1,0
2020-04-10,29199,2,0
2020-04-11,29199,3,0
2020-04-12,29199,3,0
2020-04-13,29199,3,0
2020-04-14,29199,3,0
2020-04-15,29199,3,0
2020-04-16,29199,4,0
2020-04-17,29199,4,0
2020-04-18,29199,4,0
2020-04-19,29199,4,0
2020-04-20,29199,4,0
2020-04-21,29199,4,0
2020-03-20,29201,1,0
2020-03-21,29201,1,0
2020-03-22,29201,1,0
2020-03-23,29201,1,0
2020-03-24,29201,1,0
2020-03-25,29201,1,0
2020-03-26,29201,1,0
2020-03-27,29201,1,0
2020-03-28,29201,3,0
2020-03-29,29201,3,0
2020-03-30,29201,5,0
2020-03-31,29201,6,0
2020-04-01,29201,6,0
2020-04-02,29201,6,0
2020-04-03,29201,7,0
2020-04-04,29201,7,0
2020-04-05,29201,7,0
2020-04-06,29201,10,0
2020-04-07,29201,10,0
2020-04-08,29201,11,0
2020-04-09,29201,13,0
2020-04-10,29201,13,0
2020-04-11,29201,14,0
2020-04-12,29201,15,0
2020-04-13,29201,24,0
2020-04-14,29201,25,0
2020-04-15,29201,26,0
2020-04-16,29201,41,0
2020-04-17,29201,42,0
2020-04-18,29201,49,1
2020-04-19,29201,51,1
2020-04-20,29201,50,1
2020-04-21,29201,52,1
2020-03-25,29205,1,0
2020-03-26,29205,1,0
2020-03-27,29205,1,0
2020-03-28,29205,1,0
2020-03-29,29205,1,0
2020-03-30,29205,1,0
2020-03-31,29205,1,0
2020-04-01,29205,1,0
2020-04-02,29205,1,0
2020-04-03,29205,1,0
2020-04-04,29205,1,0
2020-04-05,29205,1,0
2020-04-06,29205,1,0
2020-04-07,29205,1,0
2020-04-08,29205,1,0
2020-04-09,29205,1,0
2020-04-10,29205,1,0
2020-04-11,29205,1,0
2020-04-12,29205,1,0
2020-04-13,29205,1,0
2020-04-14,29205,1,0
2020-04-15,29205,1,0
2020-04-16,29205,1,0
2020-04-17,29205,1,0
2020-04-18,29205,1,0
2020-04-19,29205,1,0
2020-04-20,29205,1,0
2020-04-21,29205,1,0
2020-03-26,29207,1,0
2020-03-27,29207,1,0
2020-03-28,29207,1,0
2020-03-29,29207,2,0
2020-03-30,29207,2,0
2020-03-31,29207,3,0
2020-04-01,29207,3,0
2020-04-02,29207,6,0
2020-04-03,29207,7,0
2020-04-04,29207,7,0
2020-04-05,29207,7,0
2020-04-06,29207,7,0
2020-04-07,29207,8,0
2020-04-08,29207,8,0
2020-04-09,29207,9,0
2020-04-10,29207,9,0
2020-04-11,29207,9,0
2020-04-12,29207,9,0
2020-04-13,29207,11,0
2020-04-14,29207,12,0
2020-04-15,29207,13,0
2020-04-16,29207,13,0
2020-04-17,29207,15,0
2020-04-18,29207,16,0
2020-04-19,29207,18,0
2020-04-20,29207,18,0
2020-04-21,29207,19,0
2020-03-30,29209,1,0
2020-03-31,29209,1,0
2020-04-01,29209,2,0
2020-04-02,29209,2,0
2020-04-03,29209,2,0
2020-04-04,29209,2,0
2020-04-05,29209,3,0
2020-04-06,29209,3,0
2020-04-07,29209,3,0
2020-04-08,29209,3,0
2020-04-09,29209,4,0
2020-04-10,29209,3,0
2020-04-11,29209,3,0
2020-04-12,29209,3,0
2020-04-13,29209,3,0
2020-04-14,29209,3,0
2020-04-15,29209,3,0
2020-04-16,29209,3,0
2020-04-17,29209,3,0
2020-04-18,29209,3,0
2020-04-19,29209,3,0
2020-04-20,29209,3,0
2020-04-21,29209,3,0
2020-03-23,29213,1,0
2020-03-24,29213,1,0
2020-03-25,29213,1,0
2020-03-26,29213,1,0
2020-03-27,29213,1,0
2020-03-28,29213,2,0
2020-03-29,29213,2,0
2020-03-30,29213,2,0
2020-03-31,29213,2,0
2020-04-01,29213,2,0
2020-04-02,29213,2,0
2020-04-03,29213,5,0
2020-04-04,29213,5,0
2020-04-05,29213,5,0
2020-04-06,29213,7,0
2020-04-07,29213,7,0
2020-04-08,29213,7,0
2020-04-09,29213,7,1
2020-04-10,29213,7,1
2020-04-11,29213,7,1
2020-04-12,29213,7,1
2020-04-13,29213,8,1
2020-04-14,29213,7,1
2020-04-15,29213,8,1
2020-04-16,29213,8,1
2020-04-17,29213,8,1
2020-04-18,29213,9,1
2020-04-19,29213,9,1
2020-04-20,29213,9,1
2020-04-21,29213,9,1
2020-03-27,29215,1,0
2020-03-28,29215,1,0
2020-03-29,29215,1,0
2020-03-30,29215,1,0
2020-03-30,29215,1,0
2020-03-30,29215,1,0
2020-03-30,29215,1,0
2020-03-30,29215,1,0
2020-03-30,29215,1,0
2020-03-30,29215,1,0
2020-03-30,29215,1,0
2020-03-30,29215,1,0
2020-03-30,29215,1,0
2020-03-30,29215,1,0
2020-03-30,29215,1,0
2020-03-30,29215,1,0
2020-03-30,29215,1,0
2020-03-30,29215,1,0
2020-03-30,29215,1,0
2020-03-30,29215,1,0
2020-03-30,29215,1,0
2020-03-30,29215,1,0
2020-03-30,29215,1,0
2020-03-30,29215,1,0
2020-03-30,29215,1,0
2020-03-30,29215,1,0
2020-04-09,29217,1,0
2020-04-10,29217,3,0
2020-04-11,29217,3,0
2020-04-12,29217,3,0
2020-04-13,29217,3,0
2020-04-14,29217,3,0
2020-04-15,29217,3,0
2020-04-16,29217,4,0
2020-04-17,29217,4,0
2020-04-18,29217,4,0
2020-04-19,29217,4,0
2020-04-20,29217,4,0
2020-04-21,29217,3,0
2020-03-28,29219,1,0
2020-03-29,29219,2,0
2020-03-30,29219,2,0
2020-03-31,29219,5,0
2020-04-01,29219,6,0
2020-04-02,29219,7,0
2020-04-03,29219,7,0
2020-04-04,29219,7,0
2020-04-05,29219,9,0
2020-04-06,29219,9,0
2020-04-07,29219,11,0
2020-04-08,29219,13,0
2020-04-09,29219,12,0
2020-04-10,29219,11,0
2020-04-11,29219,11,0
2020-04-12,29219,12,0
2020-04-13,29219,12,0
2020-04-14,29219,16,0
2020-04-15,29219,16,0
2020-04-16,29219,16,0
2020-04-17,29219,17,0
2020-04-18,29219,18,0
2020-04-19,29219,18,0
2020-04-20,29219,18,0
2020-04-21,29219,20,0
2020-04-08,29221,1,0
2020-04-09,29221,1,0
2020-04-10,29221,1,0
2020-04-11,29221,1,0
2020-04-12,29221,1,0
2020-04-13,29221,1,0
2020-04-14,29221,1,0
2020-04-15,29221,2,0
2020-04-16,29221,3,0
2020-04-17,29221,4,0
2020-04-18,29221,4,0
2020-04-19,29221,4,0
2020-04-20,29221,5,0
2020-04-21,29221,6,0
2020-03-30,29225,1,0
2020-03-31,29225,2,0
2020-04-01,29225,2,0
2020-04-02,29225,2,0
2020-04-03,29225,2,0
2020-04-04,29225,3,0
2020-04-05,29225,3,0
2020-04-06,29225,3,0
2020-04-07,29225,3,0
2020-04-08,29225,3,0
2020-04-09,29225,3,0
2020-04-10,29225,3,0
2020-04-11,29225,4,0
2020-04-12,29225,4,0
2020-04-13,29225,4,0
2020-04-14,29225,5,0
2020-04-15,29225,5,0
2020-04-16,29225,5,0
2020-04-17,29225,6,0
2020-04-18,29225,8,0
2020-04-19,29225,8,0
2020-04-20,29225,10,0
2020-04-21,29225,10,0
2020-04-06,29227,1,0
2020-04-07,29227,1,0
2020-04-08,29227,1,0
2020-04-09,29227,1,0
2020-04-10,29227,1,0
2020-04-11,29227,1,0
2020-04-12,29227,1,0
2020-04-13,29227,1,0
2020-04-14,29227,1,0
2020-04-15,29227,1,0
2020-04-16,29227,1,0
2020-04-17,29227,1,0
2020-04-18,29227,1,0
2020-04-19,29227,1,0
2020-04-20,29227,1,0
2020-04-21,29227,1,0
2020-03-27,29229,1,0
2020-03-28,29229,1,0
2020-03-29,29229,3,0
2020-03-30,29229,4,0
2020-03-31,29229,4,0
2020-04-01,29229,4,0
2020-04-02,29229,6,0
2020-04-03,29229,6,0
2020-04-04,29229,6,0
2020-04-05,29229,7,0
2020-04-06,29229,7,0
2020-04-07,29229,7,0
2020-04-08,29229,7,0
2020-04-09,29229,7,0
2020-04-10,29229,7,0
2020-04-11,29229,7,0
2020-04-12,29229,7,0
2020-04-13,29229,8,0
2020-04-14,29229,9,0
2020-04-15,29229,9,0
2020-04-16,29229,9,0
2020-04-17,29229,9,0
2020-04-18,29229,9,0
2020-04-19,29229,9,0
2020-04-20,29229,9,0
2020-04-21,29229,9,0
2020-03-18,29510,1,0
2020-03-19,29510,5,0
2020-03-20,29510,6,0
2020-03-21,29510,10,0
2020-03-22,29510,14,0
2020-03-23,29510,15,1
2020-03-24,29510,15,1
2020-03-25,29510,53,1
2020-03-26,29510,69,1
2020-03-27,29510,72,1
2020-03-28,29510,93,1
2020-03-29,29510,97,1
2020-03-30,29510,102,1
2020-03-31,29510,136,1
2020-04-01,29510,136,1
2020-04-02,29510,216,1
2020-04-03,29510,275,5
2020-04-04,29510,287,6
2020-04-05,29510,298,8
2020-04-06,29510,357,8
2020-04-07,29510,399,12
2020-04-08,29510,444,12
2020-04-09,29510,498,13
2020-04-10,29510,536,17
2020-04-11,29510,585,17
2020-04-12,29510,614,17
2020-04-13,29510,639,24
2020-04-14,29510,695,26
2020-04-15,29510,700,27
2020-04-16,29510,706,27
2020-04-17,29510,711,30
2020-04-18,29510,808,30
2020-04-19,29510,831,30
2020-04-20,29510,859,30
2020-04-21,29510,877,40
