date,fips,cases,deaths
3/23/2020,22025,1,1
3/23/2020,22027,2,0
3/23/2020,22031,5,0
3/23/2020,22033,43,1
3/23/2020,22039,2,0
3/23/2020,22043,1,0
3/23/2020,22045,4,0
3/23/2020,22047,8,0
3/23/2020,22051,252,5
3/23/2020,22055,11,0
3/23/2020,22057,15,0
3/23/2020,22061,2,0
3/23/2020,22063,5,0
3/23/2020,22069,2,0
3/23/2020,22071,567,20
3/23/2020,22073,7,1
3/23/2020,22075,8,0
3/23/2020,22079,8,1
3/23/2020,22083,1,0
3/23/2020,22087,15,0
3/23/2020,22089,15,0
3/23/2020,22093,8,1
3/23/2020,22095,16,0
3/23/2020,22097,3,0
3/23/2020,22099,1,0
3/23/2020,22101,1,0
3/23/2020,22103,47,0
3/23/2020,22105,3,0
3/23/2020,22109,14,0
3/23/2020,,12,0
3/23/2020,22117,2,1
3/23/2020,22119,3,1
3/23/2020,22121,4,1
3/23/2020,23001,3,0
3/23/2020,23005,66,0
3/23/2020,23011,4,0
3/23/2020,23013,1,0
3/23/2020,23015,5,0
3/23/2020,23017,5,0
3/23/2020,23019,3,0
3/23/2020,23023,3,0
3/23/2020,,5,0
3/23/2020,23031,12,0
3/23/2020,24003,20,0
3/23/2020,24005,35,1
3/23/2020,24510,31,0
3/23/2020,24009,2,0
3/23/2020,24011,1,0
3/23/2020,24013,5,0
3/23/2020,24015,1,0
3/23/2020,24017,5,0
3/23/2020,24021,4,0
3/23/2020,24023,3,0
3/23/2020,24025,5,0
3/23/2020,24027,26,0
3/23/2020,24031,93,1
3/23/2020,24033,47,1
3/23/2020,24035,1,0
3/23/2020,24039,1,0
3/23/2020,24037,1,0
3/23/2020,24041,1,0
3/23/2020,24043,2,0
3/23/2020,24045,4,0
3/23/2020,24047,2,0
3/23/2020,25001,30,0
3/23/2020,25003,26,1
3/23/2020,25005,25,0
3/23/2020,25009,73,0
3/23/2020,25011,2,0
3/23/2020,25013,15,1
3/23/2020,25015,6,0
3/23/2020,25017,232,1
3/23/2020,25019,1,0
3/23/2020,25021,82,0
3/23/2020,25023,32,0
3/23/2020,25025,154,2
3/23/2020,,57,0
3/23/2020,25027,42,0
3/23/2020,26005,1,0
3/23/2020,26015,1,0
3/23/2020,26017,1,0
3/23/2020,26021,5,0
3/23/2020,26025,3,0
3/23/2020,26029,2,0
3/23/2020,26033,1,0
3/23/2020,26035,1,0
3/23/2020,26037,2,0
3/23/2020,26045,2,0
3/23/2020,26047,1,0
3/23/2020,26049,23,0
3/23/2020,26051,1,0
3/23/2020,26055,1,0
3/23/2020,26065,12,0
3/23/2020,26075,1,0
3/23/2020,26077,3,0
3/23/2020,26081,28,1
3/23/2020,26089,1,0
3/23/2020,26093,9,0
3/23/2020,26099,175,2
3/23/2020,26111,5,0
3/23/2020,26115,7,0
3/23/2020,26117,1,0
3/23/2020,26121,1,0
3/23/2020,26123,1,0
3/23/2020,26125,329,4
3/23/2020,26137,3,0
3/23/2020,26139,11,0
3/23/2020,26143,1,0
3/23/2020,26145,2,0
3/23/2020,26147,7,0
3/23/2020,26157,1,0
3/23/2020,26161,42,1
3/23/2020,26163,638,8
3/23/2020,26165,1,0
3/23/2020,27003,7,0
3/23/2020,27009,1,0
3/23/2020,27011,1,0
3/23/2020,27013,5,0
3/23/2020,27019,8,0
3/23/2020,27021,1,0
3/23/2020,27025,2,0
3/23/2020,27027,2,0
3/23/2020,27037,18,0
3/23/2020,27039,2,0
3/23/2020,27045,3,0
3/23/2020,27053,89,0
3/23/2020,27063,1,0
3/23/2020,27073,1,0
3/23/2020,27079,1,0
3/23/2020,27091,8,0
3/23/2020,27099,6,0
3/23/2020,27103,3,0
3/23/2020,27109,16,0
3/23/2020,27123,24,1
3/23/2020,27129,1,0
3/23/2020,27131,2,0
3/23/2020,27139,5,0
3/23/2020,27141,1,0
3/23/2020,27137,2,0
3/23/2020,27145,5,0
3/23/2020,27147,3,0
3/23/2020,,1,0
3/23/2020,27157,1,0
3/23/2020,27161,2,0
3/23/2020,27163,10,0
3/23/2020,27171,3,0
3/23/2020,28001,2,0
3/23/2020,28007,1,0
3/23/2020,28011,4,0
3/23/2020,28017,3,0
3/23/2020,28025,1,0
3/23/2020,28027,8,0
3/23/2020,28029,4,0
3/23/2020,28033,23,0
3/23/2020,28035,11,0
3/23/2020,28037,3,0
3/23/2020,28039,1,0
3/23/2020,28043,2,0
3/23/2020,28045,4,1
3/23/2020,28047,21,0
3/23/2020,28049,24,0
3/23/2020,28051,6,0
3/23/2020,28053,1,0
3/23/2020,28057,3,0
3/23/2020,28059,7,0
3/23/2020,28067,1,0
3/23/2020,28071,5,0
3/23/2020,28073,1,0
3/23/2020,28077,2,0
3/23/2020,28079,1,0
3/23/2020,28081,8,0
3/23/2020,28083,9,0
3/23/2020,28085,4,0
3/23/2020,28087,6,0
3/23/2020,28089,11,0
3/23/2020,28091,1,0
3/23/2020,28093,3,0
3/23/2020,28095,2,0
3/23/2020,28097,1,0
3/23/2020,28105,5,0
3/23/2020,28107,2,0
3/23/2020,28109,12,0
3/23/2020,28111,1,0
3/23/2020,28113,4,0
3/23/2020,28115,1,0
3/23/2020,28121,8,0
3/23/2020,28123,1,0
3/23/2020,28127,1,0
3/23/2020,28129,1,0
3/23/2020,28133,2,0
3/23/2020,28135,1,0
3/23/2020,28137,1,0
3/23/2020,28139,9,0
3/23/2020,28143,2,0
3/23/2020,28145,1,0
3/23/2020,28147,2,0
3/23/2020,28151,4,0
3/23/2020,28155,1,0
3/23/2020,28157,3,0
3/23/2020,28159,2,0
3/23/2020,28163,1,0
3/23/2020,29001,2,0
3/23/2020,29013,1,0
3/23/2020,29019,17,1
3/23/2020,29027,1,0
3/23/2020,29029,1,0
3/23/2020,29037,6,0
3/23/2020,29043,2,0
3/23/2020,29047,3,0
3/23/2020,29049,1,0
3/23/2020,29051,5,0
3/23/2020,29069,1,0
3/23/2020,29077,17,0
3/23/2020,29083,1,0
3/23/2020,29095,10,1
3/23/2020,29097,1,0
3/23/2020,29101,1,0
3/23/2020,,18,0
3/23/2020,29107,1,0
3/23/2020,29135,1,0
3/23/2020,29157,1,0
3/23/2020,29169,1,0
3/23/2020,29201,1,0
3/23/2020,29183,4,0
3/23/2020,29187,1,0
3/23/2020,29189,68,1
3/23/2020,29510,15,1
3/23/2020,29213,1,0
3/23/2020,,1,0
3/23/2020,30007,1,0
3/23/2020,30013,3,0
3/23/2020,30029,4,0
3/23/2020,30031,16,0
3/23/2020,30049,3,0
3/23/2020,30057,1,0
3/23/2020,30063,6,0
3/23/2020,30081,1,0
3/23/2020,30085,1,0
3/23/2020,30093,2,0
3/23/2020,30111,7,0
3/23/2020,31001,1,0
3/23/2020,31019,2,0
3/23/2020,31025,2,0
3/23/2020,31047,1,0
3/23/2020,31055,50,0
3/23/2020,31107,2,0
3/23/2020,31109,2,0
3/23/2020,31111,3,0
3/23/2020,31119,1,0
3/23/2020,31127,1,0
3/23/2020,31153,6,0
3/23/2020,31177,2,0
3/23/2020,32510,3,0
3/23/2020,32003,151,4
3/23/2020,32005,1,0
3/23/2020,32007,2,0
3/23/2020,32023,1,0
3/23/2020,,82,0
3/23/2020,32031,25,0
3/23/2020,33001,7,0
3/23/2020,33003,7,0
3/23/2020,33005,1,0
3/23/2020,33009,20,0
3/23/2020,33011,19,1
3/23/2020,33013,4,0
3/23/2020,33015,38,0
3/23/2020,33017,4,0
3/23/2020,33019,1,0
3/23/2020,34001,6,0
3/23/2020,34003,609,12
3/23/2020,34005,36,0
3/23/2020,34007,33,0
3/23/2020,34009,2,0
3/23/2020,34011,1,0
3/23/2020,34013,273,5
3/23/2020,34015,13,0
3/23/2020,34017,190,0
3/23/2020,34019,18,0
3/23/2020,34021,50,0
3/23/2020,34023,210,1
3/23/2020,34025,238,2
3/23/2020,34027,177,1
3/23/2020,34029,144,0
3/23/2020,34031,141,2
3/23/2020,34033,1,0
3/23/2020,34035,67,2
3/23/2020,34037,15,0
3/23/2020,34039,189,1
3/23/2020,,416,0
3/23/2020,34041,15,1
3/23/2020,35001,38,0
3/23/2020,35005,4,0
3/23/2020,35013,10,0
3/23/2020,35025,1,0
3/23/2020,35031,2,0
3/23/2020,35045,3,0
3/23/2020,35047,1,0
3/23/2020,35043,7,0
3/23/2020,35049,12,0
3/23/2020,35053,2,0
3/23/2020,35055,3,0
3/23/2020,36001,127,0
3/23/2020,36003,2,0
3/23/2020,36007,7,1
3/23/2020,36011,2,0
3/23/2020,36017,3,0
3/23/2020,36019,6,0
3/23/2020,36021,10,0
3/23/2020,36023,2,0
3/23/2020,36025,3,0
3/23/2020,36027,100,0
3/23/2020,36029,87,0
3/23/2020,36031,3,0
3/23/2020,36035,1,0
3/23/2020,36037,1,0
3/23/2020,36039,4,0
3/23/2020,36041,2,0
3/23/2020,36043,4,0
3/23/2020,36045,2,0
3/23/2020,36051,3,0
3/23/2020,36053,4,0
3/23/2020,36055,76,0
3/23/2020,36057,3,0
3/23/2020,36059,2442,9
3/23/2020,,12305,131
3/23/2020,36063,10,0
3/23/2020,36065,7,0
3/23/2020,36067,52,0
3/23/2020,36069,6,0
3/23/2020,36071,389,0
3/23/2020,36075,1,0
3/23/2020,36077,1,0
3/23/2020,36079,45,0
3/23/2020,36083,29,0
3/23/2020,36087,592,5
3/23/2020,36091,53,0
3/23/2020,36093,44,0
3/23/2020,36095,1,0
3/23/2020,36089,1,0
3/23/2020,36101,4,0
3/23/2020,36103,1458,13
3/23/2020,36105,23,0
3/23/2020,36107,1,0
3/23/2020,36109,15,0
3/23/2020,36111,35,0
3/23/2020,36113,2,0
3/23/2020,36115,3,0
3/23/2020,36117,6,0
3/23/2020,36119,2894,0
3/23/2020,36121,4,0
3/23/2020,37001,3,0
3/23/2020,37019,5,0
3/23/2020,37021,1,0
3/23/2020,37025,6,0
3/23/2020,37031,4,0
3/23/2020,37035,1,0
3/23/2020,37037,3,0
3/23/2020,37039,4,0
3/23/2020,37049,2,0
3/23/2020,37051,2,0
3/23/2020,37057,2,0
3/23/2020,37059,1,0
3/23/2020,37063,40,0
3/23/2020,37067,12,0
3/23/2020,37069,4,0
3/23/2020,37071,3,0
3/23/2020,37077,1,0
3/23/2020,37081,11,0
3/23/2020,37085,9,0
3/23/2020,37089,1,0
3/23/2020,37093,1,0
3/23/2020,37097,6,0
3/23/2020,37101,3,0
3/23/2020,37105,1,0
3/23/2020,37109,1,0
3/23/2020,37119,80,0
3/23/2020,37125,2,0
3/23/2020,37127,1,0
3/23/2020,37129,4,0
3/23/2020,37133,1,0
3/23/2020,37135,6,0
3/23/2020,37139,1,0
3/23/2020,37147,3,0
3/23/2020,37153,1,0
3/23/2020,37155,1,0
3/23/2020,37159,2,0
3/23/2020,37163,1,0
3/23/2020,37165,1,0
3/23/2020,37167,1,0
3/23/2020,37179,12,0
3/23/2020,37181,1,0
3/23/2020,37183,52,0
3/23/2020,37189,2,0
3/23/2020,37191,1,0
3/23/2020,37195,3,0
3/23/2020,38015,16,0
3/23/2020,38017,1,0
3/23/2020,38059,8,0
3/23/2020,38069,2,0
3/23/2020,38071,1,0
3/23/2020,38099,1,0
3/23/2020,38101,3,0
3/23/2020,39005,1,0
3/23/2020,39007,3,0
3/23/2020,39013,2,0
3/23/2020,39017,17,0
3/23/2020,39019,2,0
3/23/2020,39023,1,0
3/23/2020,39025,5,0
3/23/2020,39027,1,0
3/23/2020,39029,2,0
3/23/2020,39031,3,0
3/23/2020,39035,149,1
3/23/2020,39037,1,0
3/23/2020,39039,2,0
3/23/2020,39041,7,0
3/23/2020,39043,1,1
3/23/2020,39049,46,2
3/23/2020,39053,1,0
3/23/2020,39055,2,0
3/23/2020,39057,1,0
3/23/2020,39061,26,0
3/23/2020,39063,1,0
3/23/2020,39077,1,0
3/23/2020,39083,1,0
3/23/2020,39085,8,0
3/23/2020,39089,1,0
3/23/2020,39091,1,0
3/23/2020,39093,24,0
3/23/2020,39095,9,1
3/23/2020,39097,1,0
3/23/2020,39099,23,0
3/23/2020,39101,3,0
3/23/2020,39103,15,0
3/23/2020,39109,17,0
3/23/2020,39113,7,0
3/23/2020,39133,2,0
3/23/2020,39139,1,0
3/23/2020,39143,1,0
3/23/2020,39151,13,1
3/23/2020,39153,28,0
3/23/2020,39155,3,0
3/23/2020,39157,2,0
3/23/2020,39159,1,0
3/23/2020,39165,5,0
3/23/2020,39167,1,0
3/23/2020,39173,2,0
3/23/2020,40017,2,0
3/23/2020,40027,16,0
3/23/2020,40039,1,0
3/23/2020,40049,2,0
3/23/2020,40051,1,0
3/23/2020,40065,1,0
3/23/2020,40071,5,0
3/23/2020,40083,1,0
3/23/2020,40087,1,0
3/23/2020,40101,1,0
3/23/2020,40103,1,0
3/23/2020,40109,29,0
3/23/2020,40117,3,1
3/23/2020,40119,3,0
3/23/2020,40123,1,0
3/23/2020,40143,11,1
3/23/2020,40147,2,0
3/23/2020,41003,4,0
3/23/2020,41005,14,0
3/23/2020,41017,10,0
3/23/2020,41019,1,0
3/23/2020,41023,1,0
3/23/2020,41027,1,0
3/23/2020,41029,2,0
3/23/2020,41033,1,0
3/23/2020,41035,1,0
3/23/2020,41039,4,1
3/23/2020,41043,20,1
3/23/2020,41047,30,1
3/23/2020,41051,21,1
3/23/2020,41053,3,0
3/23/2020,41059,2,0
3/23/2020,41061,1,0
3/23/2020,41067,69,1
3/23/2020,41071,6,0
3/23/2020,42001,6,0
3/23/2020,42003,48,1
3/23/2020,42007,3,0
3/23/2020,42011,14,0
3/23/2020,42017,43,0
3/23/2020,42019,5,0
3/23/2020,42021,1,0
3/23/2020,42027,3,0
3/23/2020,42029,40,0
3/23/2020,42037,1,0
3/23/2020,42041,12,0
3/23/2020,42043,1,0
3/23/2020,42045,54,0
3/23/2020,42049,3,0
3/23/2020,42051,1,0
3/23/2020,42055,1,0
3/23/2020,42069,7,1
3/23/2020,42071,5,0
3/23/2020,42075,3,0
3/23/2020,42077,25,0
3/23/2020,42079,10,0
3/23/2020,42085,1,0
3/23/2020,42089,43,1
3/23/2020,42091,129,2
3/23/2020,42093,1,0
3/23/2020,42095,23,1
3/23/2020,42101,128,0
3/23/2020,42103,3,0
3/23/2020,42105,1,0
3/23/2020,42107,3,0
3/23/2020,42125,7,0
3/23/2020,42127,3,0
3/23/2020,42129,6,0
3/23/2020,42133,10,0
3/23/2020,,31,2
3/23/2020,,106,0
3/23/2020,45001,1,0
3/23/2020,45003,1,0
3/23/2020,45007,15,0
3/23/2020,45013,21,0
3/23/2020,45015,4,0
3/23/2020,45017,1,0
3/23/2020,45019,31,1
3/23/2020,45023,1,0
3/23/2020,45027,4,1
3/23/2020,45029,1,0
3/23/2020,45031,7,0
3/23/2020,45033,1,0
3/23/2020,45035,2,0
3/23/2020,45037,1,0
3/23/2020,45039,2,0
3/23/2020,45041,3,1
3/23/2020,45043,2,0
3/23/2020,45045,31,0
3/23/2020,45047,2,0
3/23/2020,45051,16,0
3/23/2020,45053,1,0
3/23/2020,45055,54,1
3/23/2020,45057,7,0
3/23/2020,45061,2,0
3/23/2020,45063,17,1
3/23/2020,45069,1,0
3/23/2020,45071,1,0
3/23/2020,45073,2,0
3/23/2020,45075,8,0
3/23/2020,45077,1,0
3/23/2020,45079,43,0
3/23/2020,45081,1,0
3/23/2020,45083,3,0
3/23/2020,45085,4,0
3/23/2020,45091,7,0
3/23/2020,46005,12,0
3/23/2020,46009,1,0
3/23/2020,46013,1,0
3/23/2020,46023,1,0
3/23/2020,46029,1,0
3/23/2020,46035,2,1
3/23/2020,46065,1,0
3/23/2020,46085,1,0
3/23/2020,46087,2,0
3/23/2020,46099,5,0
3/23/2020,46103,1,0
3/23/2020,47001,1,0
3/23/2020,47009,1,0
3/23/2020,47011,2,0
3/23/2020,47013,2,0
3/23/2020,47017,2,0
3/23/2020,47021,4,0
3/23/2020,47023,1,0
3/23/2020,47029,1,0
3/23/2020,47035,2,0
3/23/2020,47037,184,2
3/23/2020,47043,4,0
3/23/2020,47045,2,0
3/23/2020,47047,3,0
3/23/2020,47051,1,0
3/23/2020,47053,1,0
3/23/2020,47059,2,0
3/23/2020,47063,2,0
3/23/2020,47065,8,0
3/23/2020,47083,1,0
3/23/2020,47089,2,0
3/23/2020,47093,5,0
3/23/2020,47105,1,0
3/23/2020,47115,1,0
3/23/2020,47119,2,0
3/23/2020,47107,1,0
3/23/2020,47123,3,0
3/23/2020,47125,3,0
3/23/2020,47135,1,0
3/23/2020,47141,6,0
3/23/2020,47145,1,0
3/23/2020,47147,3,0
3/23/2020,47149,8,0
3/23/2020,47151,2,0
3/23/2020,47155,3,0
3/23/2020,47157,66,0
3/23/2020,47163,1,0
3/23/2020,47165,22,0
3/23/2020,47167,5,0
3/23/2020,,109,0
3/23/2020,47179,2,0
3/23/2020,47187,48,0
3/23/2020,47189,3,0
3/23/2020,48021,1,0
3/23/2020,48027,8,0
3/23/2020,48029,50,1
3/23/2020,48037,1,0
3/23/2020,48039,16,0
3/23/2020,48041,12,0
3/23/2020,48049,2,0
3/23/2020,48061,6,0
3/23/2020,48067,1,0
3/23/2020,48069,1,0
3/23/2020,48085,45,1
3/23/2020,48103,1,0
3/23/2020,48113,159,2
3/23/2020,48123,1,0
3/23/2020,48117,1,0
3/23/2020,48121,36,0
3/23/2020,48141,6,0
3/23/2020,48139,5,0
3/23/2020,48147,1,0
3/23/2020,48157,42,0
3/23/2020,48167,17,0
3/23/2020,48183,1,0
3/23/2020,48201,78,1
3/23/2020,48209,6,0
3/23/2020,48219,2,0
3/23/2020,48251,2,0
3/23/2020,48285,1,0
3/23/2020,48303,9,0
3/23/2020,48321,4,1
3/23/2020,48309,20,0
3/23/2020,48325,1,0
3/23/2020,48329,1,0
3/23/2020,48339,15,0
3/23/2020,48343,1,0
3/23/2020,48359,1,0
3/23/2020,48375,2,0
3/23/2020,48401,1,0
3/23/2020,48423,10,0
3/23/2020,48439,57,1
3/23/2020,48453,79,0
3/23/2020,48459,1,0
3/23/2020,48467,1,0
3/23/2020,48479,4,0
3/23/2020,48485,5,0
3/23/2020,48491,14,0
3/23/2020,49003,1,0
3/23/2020,49005,3,0
3/23/2020,49011,29,1
3/23/2020,49021,1,0
3/23/2020,49035,112,0
3/23/2020,49043,73,0
3/23/2020,49045,3,0
3/23/2020,49049,12,0
3/23/2020,49051,11,0
3/23/2020,49053,4,0
3/23/2020,49057,8,0
3/23/2020,50001,3,0
3/23/2020,50003,4,0
3/23/2020,50007,22,1
3/23/2020,50011,2,0
3/23/2020,50017,3,0
3/23/2020,50021,3,0
3/23/2020,,23,0
3/23/2020,50023,2,0
3/23/2020,50025,5,0
3/23/2020,50027,8,1
3/23/2020,,17,0
3/23/2020,51001,1,0
3/23/2020,51003,2,0
3/23/2020,51510,6,0
3/23/2020,51009,1,0
3/23/2020,51013,34,0
3/23/2020,51019,1,0
3/23/2020,51023,1,0
3/23/2020,51036,1,0
3/23/2020,51540,4,0
3/23/2020,51041,9,0
3/23/2020,51047,2,0
3/23/2020,51590,1,0
3/23/2020,51059,43,1
3/23/2020,51065,1,0
3/23/2020,51067,1,0
3/23/2020,51073,2,0
3/23/2020,51075,2,0
3/23/2020,51085,2,0
3/23/2020,51660,1,0
3/23/2020,51087,11,0
3/23/2020,51093,1,0
3/23/2020,51095,34,3
3/23/2020,51105,2,0
3/23/2020,51107,15,0
3/23/2020,51109,2,0
3/23/2020,51117,1,0
3/23/2020,51700,2,1
3/23/2020,51710,4,0
3/23/2020,51740,1,0
3/23/2020,51147,1,0
3/23/2020,51153,18,0
3/23/2020,51760,8,0
3/23/2020,51163,1,0
3/23/2020,51165,2,0
3/23/2020,51177,2,0
3/23/2020,51179,6,0
3/23/2020,51800,1,0
3/23/2020,51810,17,0
3/23/2020,51830,5,1
3/23/2020,51199,5,0
3/23/2020,53001,1,0
3/23/2020,53005,8,2
3/23/2020,53007,6,1
3/23/2020,53009,4,0
3/23/2020,53011,13,4
3/23/2020,53013,1,0
3/23/2020,53015,3,0
3/23/2020,53017,1,0
3/23/2020,53021,2,0
3/23/2020,53025,23,0
3/23/2020,53027,1,0
3/23/2020,53029,25,1
3/23/2020,53031,7,0
3/23/2020,53033,1166,88
3/23/2020,53035,20,0
3/23/2020,53037,5,0
3/23/2020,53039,4,0
3/23/2020,53041,2,0
3/23/2020,53043,1,0
3/23/2020,53045,1,0
3/23/2020,53053,126,1
3/23/2020,53055,1,0
3/23/2020,53057,45,1
3/23/2020,53061,518,10
3/23/2020,53063,29,0
3/23/2020,53065,1,0
3/23/2020,53067,11,0
3/23/2020,53071,1,0
3/23/2020,53073,48,2
3/23/2020,53075,2,0
3/23/2020,53077,25,0
3/23/2020,54035,1,0
3/23/2020,54037,3,0
3/23/2020,54039,3,0
3/23/2020,54051,2,0
3/23/2020,54055,2,0
3/23/2020,54061,2,0
3/23/2020,54079,1,0
3/23/2020,54093,2,0
3/23/2020,55007,1,0
3/23/2020,55009,3,0
3/23/2020,55015,1,0
3/23/2020,55017,1,0
3/23/2020,55021,5,0
3/23/2020,55025,61,0
3/23/2020,55027,2,0
3/23/2020,55031,2,0
3/23/2020,55033,1,0
3/23/2020,55035,4,0
3/23/2020,55039,16,1
3/23/2020,55045,1,0
3/23/2020,55055,2,0
3/23/2020,55059,12,0
3/23/2020,55063,5,0
3/23/2020,55073,1,0
3/23/2020,55079,206,3
3/23/2020,55087,2,0
3/23/2020,55089,14,1
3/23/2020,55093,3,0
3/23/2020,55101,5,0
3/23/2020,55105,3,0
3/23/2020,55111,3,0
3/23/2020,55117,6,0
3/23/2020,55109,3,0
3/23/2020,55127,3,0
3/23/2020,55131,15,0
3/23/2020,55133,31,0
3/23/2020,55139,5,0
3/23/2020,55141,1,0
3/23/2020,56005,1,0
3/23/2020,56007,2,0
3/23/2020,56013,10,0
3/23/2020,56021,7,0
3/23/2020,56025,1,0
3/23/2020,56029,1,0
3/23/2020,56033,4,0
3/23/2020,56039,2,0
3/24/2020,1001,1,0
3/24/2020,1003,4,0
3/24/2020,1015,2,0
3/24/2020,1017,5,0
3/24/2020,1043,3,0
3/24/2020,1051,8,0
3/24/2020,1059,1,0
3/24/2020,1069,1,0
3/24/2020,1071,2,0
3/24/2020,1073,91,0
3/24/2020,1075,1,0
3/24/2020,1077,3,0
3/24/2020,1081,26,0
3/24/2020,1083,4,0
3/24/2020,1089,21,0
3/24/2020,1093,1,0
3/24/2020,1097,6,0
3/24/2020,1101,9,0
3/24/2020,1103,2,0
3/24/2020,1117,27,0
3/24/2020,1115,4,0
3/24/2020,1121,2,0
3/24/2020,1123,2,0
3/24/2020,1125,10,0
3/24/2020,1127,5,0
3/24/2020,1129,1,0
3/24/2020,2020,17,0
3/24/2020,2090,9,0
3/24/2020,2110,2,0
3/24/2020,2122,4,0
3/24/2020,2130,8,0
3/24/2020,2170,2,0
3/24/2020,4001,4,0
3/24/2020,4003,1,0
3/24/2020,4005,18,1
3/24/2020,4009,2,0
3/24/2020,4013,199,2
3/24/2020,4017,32,0
3/24/2020,4019,42,0
3/24/2020,4021,22,0
3/24/2020,4023,1,0
3/24/2020,4025,3,0
3/24/2020,4027,2,0
3/24/2020,5007,3,0
3/24/2020,5009,1,0
3/24/2020,5011,4,0
3/24/2020,5019,6,0
3/24/2020,5023,34,1
3/24/2020,5025,3,0
3/24/2020,5027,1,0
3/24/2020,5029,1,0
3/24/2020,5031,4,0
3/24/2020,5033,1,0
3/24/2020,5035,3,0
3/24/2020,5037,1,0
3/24/2020,5041,2,0
3/24/2020,5045,17,0
3/24/2020,5051,11,0
3/24/2020,5053,3,0
3/24/2020,5055,3,0
3/24/2020,5057,1,0
3/24/2020,5059,1,0
3/24/2020,5063,3,0
3/24/2020,5069,22,0
3/24/2020,5075,1,0
3/24/2020,5079,3,0
3/24/2020,5109,1,0
3/24/2020,5111,3,0
3/24/2020,5113,2,0
3/24/2020,5115,2,0
3/24/2020,5119,64,1
3/24/2020,5125,4,0
3/24/2020,5129,2,0
3/24/2020,5131,1,0
3/24/2020,5133,1,0
3/24/2020,5137,2,0
3/24/2020,5139,1,0
3/24/2020,,61,0
3/24/2020,5141,7,0
3/24/2020,5143,6,0
3/24/2020,5145,4,0
3/24/2020,5147,1,0
3/24/2020,6001,151,2
3/24/2020,6005,2,0
3/24/2020,6007,4,0
3/24/2020,6009,2,0
3/24/2020,6013,86,1
3/24/2020,6017,3,0
3/24/2020,6019,18,0
3/24/2020,6023,5,0
3/24/2020,6025,9,0
3/24/2020,6029,14,0
3/24/2020,6037,662,11
3/24/2020,6039,6,0
3/24/2020,6041,53,0
3/24/2020,6045,2,0
3/24/2020,6047,1,0
3/24/2020,6051,2,0
3/24/2020,6053,20,1
3/24/2020,6055,3,0
3/24/2020,6057,4,0
3/24/2020,6059,152,0
3/24/2020,6061,26,1
3/24/2020,6065,59,6
3/24/2020,6067,87,4
3/24/2020,6069,7,1
3/24/2020,6071,38,1
3/24/2020,6073,242,1
3/24/2020,6075,152,0
3/24/2020,6077,60,2
3/24/2020,6079,42,0
3/24/2020,6081,161,1
3/24/2020,6083,24,0
3/24/2020,6085,375,17
3/24/2020,6087,24,0
3/24/2020,6089,3,0
3/24/2020,6093,3,0
3/24/2020,6095,29,0
3/24/2020,6097,34,1
3/24/2020,6099,11,0
3/24/2020,6107,17,0
3/24/2020,,1,0
3/24/2020,6111,39,1
3/24/2020,6113,10,1
3/24/2020,6115,3,0
3/24/2020,8001,27,0
3/24/2020,8005,69,0
3/24/2020,8013,49,0
3/24/2020,8014,5,0
3/24/2020,8015,3,0
3/24/2020,8019,3,0
3/24/2020,8025,1,1
3/24/2020,8029,1,0
3/24/2020,8031,176,0
3/24/2020,8035,53,0
3/24/2020,8037,96,1
3/24/2020,8041,106,4
3/24/2020,8039,3,0
3/24/2020,8043,1,0
3/24/2020,8045,10,0
3/24/2020,8049,2,0
3/24/2020,8051,40,1
3/24/2020,8053,1,0
3/24/2020,8055,1,0
3/24/2020,8059,73,0
3/24/2020,8067,1,0
3/24/2020,8069,43,0
3/24/2020,8075,2,0
3/24/2020,8077,5,0
3/24/2020,8085,3,0
3/24/2020,8087,3,0
3/24/2020,8093,1,0
3/24/2020,8097,18,0
3/24/2020,8101,3,0
3/24/2020,8107,4,0
3/24/2020,8113,1,0
3/24/2020,8117,10,0
3/24/2020,8119,3,1
3/24/2020,,18,2
3/24/2020,8123,76,2
3/24/2020,8125,1,0
3/24/2020,9001,384,7
3/24/2020,9003,88,2
3/24/2020,9005,22,0
3/24/2020,9007,8,0
3/24/2020,9009,89,0
3/24/2020,9011,6,0
3/24/2020,9013,19,3
3/24/2020,9015,2,0
3/24/2020,10001,10,0
3/24/2020,10003,71,0
3/24/2020,10005,23,0
3/24/2020,11001,183,2
3/24/2020,12001,37,0
3/24/2020,12003,4,0
3/24/2020,12005,1,0
3/24/2020,12007,1,0
3/24/2020,12009,9,0
3/24/2020,12011,312,3
3/24/2020,12015,3,0
3/24/2020,12017,9,0
3/24/2020,12019,10,2
3/24/2020,12021,41,0
3/24/2020,12023,3,0
3/24/2020,12027,1,0
3/24/2020,12031,50,3
3/24/2020,12033,13,0
3/24/2020,12035,4,0
3/24/2020,12053,7,0
3/24/2020,12055,4,0
3/24/2020,12057,95,0
3/24/2020,12061,12,0
3/24/2020,12063,1,0
3/24/2020,12069,14,0
3/24/2020,12071,34,3
3/24/2020,12073,6,0
3/24/2020,12081,16,1
3/24/2020,12083,4,0
3/24/2020,12085,4,0
3/24/2020,12086,365,0
3/24/2020,12087,3,0
3/24/2020,12089,1,0
3/24/2020,12091,13,0
3/24/2020,12095,50,1
3/24/2020,12097,26,0
3/24/2020,12099,102,3
3/24/2020,12101,16,1
3/24/2020,12103,45,1
3/24/2020,12105,13,0
3/24/2020,12107,2,0
3/24/2020,12113,6,1
